Actor/Actress	Movie	Year
ADLY GUIRGIS, STEPHEN	MEET JOE BLACK	1998
ADONIS, FRANK	BLACK AND WHITE	1999
ADONIS, FRANK	CASINO	1995
ADONIS, FRANK	THE JUROR	1996
ADONIS, FRANK	GHOST DOG: THE WAY OF THE SAMURAI	1999
ADONIS, FRANK	ACE VENTURA: PET DETECTIVE	1994
ADONIS, FRANK	HIGH TIMES POTLUCK	2002
ADONIS, FRANK	TRUE ROMANCE	1993
ADONIS, FRANK	BAD LIEUTENANT	1992
ADOTI, RAZAAQ	BLACK HAWK DOWN	2001
ADOTI, RAZAAQ	AMISTAD	1997
ADOTI, RAZAAQ	GANGSTER NO. 1	2000
ADSIT, SCOTT	RUN RONNIE RUN	2002
ADSIT, SCOTT	LOVELY & AMAZING	2001
ADSIT, SCOTT	TOWN & COUNTRY	2001
ADWAY, DWAYNE	BEHIND ENEMY LINES	2001
ADWAY, DWAYNE	15 MINUTES	2001
ADWAY, DWAYNE	100 KILOS	2001
ADWAY, DWAYNE	KINGDOM COME	2001
ADWAY, DWAYNE	ONE EIGHT SEVEN	1997
AFFLECK, BEN	SCHOOL TIES	1992
AFFLECK, BEN	FORCES OF NATURE	1999
AFFLECK, BEN	OFFICE KILLER	1997
AFFLECK, BEN	BUFFY THE VAMPIRE SLAYER	1992
AFFLECK, BEN	BOILER ROOM	2000
AFFLECK, BEN	THE SUM OF ALL FEARS	2002
AFFLECK, BEN	ARMAGEDDON	1998
AFFLECK, BEN	DAZED AND CONFUSED	1993
AFFLECK, BEN	GLORY DAZE	1995
AFFLECK, BEN	REINDEER GAMES	2000
AFFLECK, BEN	PEARL HARBOR	2001
AFFLECK, BEN	PHANTOMS	1998
AFFLECK, BEN	THE THIRD WHEEL	2002
AFFLECK, BEN	DADDY AND THEM	2001
AFFLECK, BEN	MALLRATS	1995
AFFLECK, BEN	GOING ALL THE WAY	1997
AFFLECK, BEN	200 CIGARETTES	1999
AFFLECK, BEN	GOOD WILL HUNTING	1997
AFFLECK, BEN	SHAKESPEARE IN LOVE	1998
AFFLECK, BEN	JAY AND SILENT BOB STRIKE BACK	2001
AFFLECK, BEN	BOUNCE	2000
AFFLECK, BEN	DOGMA	1999
AFFLECK, BEN	CHASING AMY	1997
AFFLECK, BEN	CHANGING LANES	2002
AFFLECK, CASEY	GERRY	2002
AFFLECK, CASEY	LEMON SKY	1988
AFFLECK, CASEY	ATTENTION SHOPPERS	2000
AFFLECK, CASEY	TO DIE FOR	1995
AFFLECK, CASEY	DESERT BLUE	1998
AFFLECK, CASEY	AMERICAN PIE 2	2001
AFFLECK, CASEY	RACE THE SUN	1996
AFFLECK, CASEY	SOUL SURVIVORS	2001
AFFLECK, CASEY	HAMLET	2000
AFFLECK, CASEY	200 CIGARETTES	1999
AFFLECK, CASEY	OCEAN'S ELEVEN	2001
AFFLECK, CASEY	AMERICAN PIE	1999
AFFLECK, CASEY	CHASING AMY	1997
AFFLECK, CASEY	DROWNING MONA	2000
AFFLECK, CASEY	GOOD WILL HUNTING	1997
AFFLECK, CASEY	COMMITTED	2000
AFFLECK, RAB	MY NAME IS JOE	1998
AFFLECK, RAB	POSTMORTEM	1998
AFFLECK, RAB	GANGS OF NEW YORK	2002
AFFLECK, RAB	BAD BOYS	1995
AFFLECK, RAB	JOAN OF ARC	1999
AGHDASHLOO, SHOHREH	TWENTY BUCKS	1993
AGRESTA, MIKE	PASSENGER 57	1992
AGRESTA, MIKE	LETHAL WEAPON 3	1992
AGUILAR, CRIS	ROBO WARRIORS	1996
AGUILAR, CRIS	RAW TARGET	1995
AGUILAR, CRIS	MCBAIN	1991
AGUILAR, CRIS	HEATSEEKER	1995
AGUILAR, CRIS	DNA	1997
AGUILAR, CRIS	VITAL PARTS	2001
AGUILERA, CHRISTINA	AMERICAN MASTERS	1985
AGUTTER, JENNY	BLUE JUICE	1995
AGUTTER, JENNY	THE PAROLE OFFICER	2001
AHL, MICHAEL	SHOT IN THE HEART	2001
AHL, MICHAEL	SPECIES II	1998
AHL, MICHAEL	PECKER	1998
AHL, MICHAEL	HOMICIDE: THE MOVIE	2000
AHL, MICHAEL	MINORITY REPORT	2002
AHL, MICHAEL	GUARDING TESS	1994
AHL, MICHAEL	CECIL B. DEMENTED	2000
AHMED, AHMED (I)	STEEL SHARKS	1997
AHMED, AHMED (I)	VIRTUOSITY	1995
AHMED, AHMED (I)	SWINGERS	1996
AHMED, AHMED (I)	EXECUTIVE DECISION	1996
AIDEM, BETSY	AMERICAN PLAYHOUSE	1981
AIDEM, BETSY	MUSIC OF THE HEART	1999
AIDEM, BETSY	NINE MONTHS	1995
AIDEM, BETSY	FAR FROM HEAVEN	2002
AIDEM, BETSY	YOU CAN COUNT ON ME	2000
AIDEM, BETSY	PEOPLE I KNOW	2002
AIDEM, BETSY	MAZE	2000
AIELLO, DANNY	ONCE UPON A TIME IN AMERICA	1984
AIELLO, DANNY	MISTRESS	1992
AIELLO, DANNY	THE LAST DON II	1998
AIELLO, DANNY	CITY HALL	1996
AIELLO, DANNY	THE LAST DON	1997
AIELLO, DANNY	MOJAVE MOON	1996
AIELLO, DANNY	DINNER RUSH	2000
AIELLO, DANNY	29TH STREET	1991
AIELLO, DANNY	HUDSON HAWK	1991
AIELLO, DANNY	PRINCE OF CENTRAL PARK	2000
AIELLO, DANNY	LÈON	1994
AIELLO, DANNY	MAMBO CAFÈ	2000
AIELLO, DANNY	THE GODFATHER TRILOGY: 1901-1980	1992
AIELLO, DANNY	BRING ME THE HEAD OF MAVIS DAVIS	1997
AIELLO, DANNY	PRÍT-‡-PORTER	1994
AIELLO, DANNY	2 DAYS IN THE VALLEY	1996
AIELLO, DANNY	BROTHERS' DESTINY	1995
AIELLO, DANNY	TWO MUCH	1995
AIELLO, DANNY	18 SHADES OF DUST	2001
AIELLO, DANNY	WILBUR FALLS	1998
AIELLO, DANNY	POWER OF ATTORNEY	1995
AIELLO, DANNY	RUBY	1992
AIELLO, DANNY	THE CEMETERY CLUB	1993
AIELLO, DANNY	ME AND THE KID	1993
AIELLO, DANNY	THE PICKLE	1993
AIELLO, RICK	SWITCH	1991
AIELLO, RICK	TWIN PEAKS: FIRE WALK WITH ME	1992
AIELLO, RICK	ONE GOOD COP	1991
AIELLO, RICK	POWER OF ATTORNEY	1995
AIELLO, RICK	ONE EYED KING	2001
AIELLO, RICK	HOLLYWOOD CONFIDENTIAL	1997
AIELLO, RICK	ME AND THE KID	1993
AIELLO, RICK	OTHER VOICES	2000
AIELLO, RICK	CLOCKERS	1995
AIELLO, RICK	29TH STREET	1991
AIELLO, RICK	THE DON'S ANALYST	1997
AIELLO, RICK	BROTHERS' DESTINY	1995
AIELLO, RICK	JUNGLE FEVER	1991
AIKEN, LIAM	THE RISING PLACE	2001
AIKEN, LIAM	HENRY FOOL	1997
AIKEN, LIAM	ROAD TO PERDITION	2002
AIKEN, LIAM	SWEET NOVEMBER	2001
AIKEN, LIAM	STEPMOM	1998
AIKEN, LIAM	THE OBJECT OF MY AFFECTION	1998
AIKEN, LIAM	MONTANA	1998
AIKEN, LIAM	I DREAMED OF AFRICA	2000
AIRD, HOLLY	THE CRIMINAL	1999
AIRD, HOLLY	THE THEORY OF FLIGHT	1998
AIRD, HOLLY	WAKING THE DEAD	2000
AIRD, HOLLY	DREAMING OF JOSEPH LEES	1999
AIRD, HOLLY	FEVER PITCH	1997
AIRD, HOLLY	POSSESSION	2002
AIRD, HOLLY	INTIMATE RELATIONS	1996
AIRLIE, ANDREW	TRAPPED	2002
AIRLIE, ANDREW	TOTAL RECALL 2070	1999
AIRLIE, ANDREW	DEAD AHEAD	1996
AIRLIE, ANDREW	SKI HARD	1995
AIRLIE, ANDREW	HARD EVIDENCE	1995
AIRLIE, ANDREW	POLTERGEIST: THE LEGACY	1996
AIRLIE, ANDREW	THE CRUSH	1993
AIRLIE, ANDREW	COMMON GROUND	2000
AIRLIE, ANDREW	THE DEAD ZONE	2002
AIRLIE, ANDREW	GREENMAIL	2002
AIRLIE, ANDREW	WASTED	2002
AIRLIE, ANDREW	POWER OF ATTORNEY	1995
AIRLIE, ANDREW	FEAR	1996
AIRLIE, ANDREW	LOOK WHO'S TALKING NOW	1993
AIRLIE, ANDREW	THE SAFETY OF OBJECTS	2001
AKERMAN, JEREMY	LEXX: THE DARK ZONE	1996
AKERMAN, JEREMY	JULIE WALKING HOME	2002
AKERMAN, JEREMY	K-19: THE WIDOWMAKER	2002
AKERMAN, JEREMY	A GLIMPSE OF HELL	2001
AKERMAN, JEREMY	CALM AT SUNSET	1996
AKERMAN, JEREMY	LOVE AND DEATH ON LONG ISLAND	1997
AKERMAN, JEREMY	VIRGINIA'S RUN	2002
AKERMAN, JEREMY	THE PILOT'S WIFE	2002
AKERMAN, JEREMY	THE SCARLET LETTER	1995
AKERMAN, MALIN	THE SKULLS	2000
AKERMAN, MALIN	THE CIRCLE	2002
AKIN, PHILIP	THE STUPIDS	1996
AKIN, PHILIP	PRETEND YOU DON'T SEE HER	2002
AKIN, PHILIP	ONE TOUGH COP	1998
AKIN, PHILIP	PUSHING TIN	1999
AKIN, PHILIP	DOWN IN THE DELTA	1998
AKIN, PHILIP	MISTRIAL	1996
AKIN, PHILIP	LEFT BEHIND	2000
AKIN, PHILIP	AIRBORNE	1998
AKIN, PHILIP	...FIRST DO NO HARM	1997
AKIN, PHILIP	THE SUM OF ALL FEARS	2002
AKIN, PHILIP	THE BIG SLICE	1991
AKIN, PHILIP	THE DON'S ANALYST	1997
AKIN, PHILIP	MARRIED TO IT	1991
AKIN, PHILIP	IN TOO DEEP	1999
AKIN, PHILIP	WOO	1998
AKIN, PHILIP	ONE KILL	2000
AKIN, PHILIP	DESCENDING ANGEL	1990
AKIN, PHILIP	THE CONSPIRACY OF FEAR	1996
AKIN, PHILIP	ELVIS MEETS NIXON	1997
AKIN, PHILIP	STRANGE JUSTICE	1999
AKIN, PHILIP	FLY AWAY HOME	1996
AKIN, PHILIP	THE REF	1994
AKIN, PHILIP	CUBE 2: HYPERCUBE	2002
AKIN, PHILIP	FAMILY OF COPS III: UNDER SUSPICION	1999
AKINNUOYE-AGBAJE, ADEWALE	THE BOURNE IDENTITY	2002
AKINNUOYE-AGBAJE, ADEWALE	THE MUMMY RETURNS	2001
AKINNUOYE-AGBAJE, ADEWALE	DELTA OF VENUS	1995
AKINNUOYE-AGBAJE, ADEWALE	DEADLY VOYAGE	1996
AKINNUOYE-AGBAJE, ADEWALE	CONGO	1995
AKINNUOYE-AGBAJE, ADEWALE	ACE VENTURA: WHEN NATURE CALLS	1995
AKINNUOYE-AGBAJE, ADEWALE	LEGIONNAIRE	1998
AKINNUOYE-AGBAJE, ADEWALE	LIP SERVICE	2001
AKINNUOYE-AGBAJE, ADEWALE	RED SHOE DIARIES	1992
AKIYAMA, DENIS	SPACE TRUCKERS	1996
AKIYAMA, DENIS	CYPHER	2002
AKIYAMA, DENIS	THE BRADY BUNCH IN THE WHITE HOUSE	2002
AKIYAMA, DENIS	AFTER ALICE	2000
AKIYAMA, DENIS	EXTREME MEASURES	1996
AKIYAMA, DENIS	THE PLANET OF JUNIOR BROWN	1997
AKIYAMA, DENIS	GUILTY AS SIN	1993
AKIYAMA, DENIS	HAVEN'T WE MET BEFORE?	2002
AKIYAMA, DENIS	THE LAST DEBATE	2000
AKIYAMA, DENIS	BALANCE OF POWER	1996
AKIYAMA, DENIS	VISITORS OF THE NIGHT	1995
AKIYAMA, DENIS	JOHNNY MNEMONIC	1995
AKRAWI, MIKE	HERO	1992
AKRAWI, MIKE	TRUE LIES	1994
AKRAWI, MIKE	WHITE MEN CAN'T JUMP	1992
AKRAWI, MIKE	THE SIEGE	1998
AKRAWI, MIKE	ZOO RADIO	1990
AKRAWI, MIKE	SPAWN	1997
ALACCHI, CARL	FATAL AFFAIR	1998
ALACCHI, CARL	HOLLOW POINT	1996
ALACCHI, CARL	SCI-FIGHTERS	1996
ALACCHI, CARL	FOR HIRE	1998
ALACCHI, CARL	HOME TEAM	1998
ALACCHI, CARL	SIRENS	1993
ALACCHI, CARL	ISN'T SHE GREAT	2000
ALACCHI, CARL	STRIP SEARCH	1997
ALACCHI, CARL	SILENT TRIGGER	1996
ALACCHI, CARL	TAKEN	1999
ALACCHI, CARL	THE COLLECTORS	1999
ALACCHI, CARL	THE PEACEKEEPER	1997
ALACCHI, CARL	MATTHEW BLACKHEART: MONSTER SMASHER	2002
ALACCHI, CARL	SCANNERS II: THE NEW ORDER	1991
ALACCHI, CARL	OUT OF CONTROL	1998
ALACCHI, CARL	FEDERAL PROTECTION	2002
ALACHIOTIS, NICK	UNDERCOVER BROTHER	2002
ALAN, LORI (I)	HOLY MATRIMONY	1994
ALAN, LORI (I)	BOYS ON THE SIDE	1995
ALAN, LORI (I)	THE FLUFFER	2001
ALAN, LORI (I)	FATHER OF THE BRIDE PART II	1995
ALASKEY, JOE	STAR WARS: EPISODE I - THE PHANTOM MENACE	1999
ALASKEY, JOE	FORREST GUMP	1994
ALASKEY, JOE	CASPER	1995
ALASKEY, JOE	BANK ROBBER	1993
ALAZRAQUI, CARLOS	THE GODSON	1998
ALAZRAQUI, CARLOS	OSMOSIS JONES	2001
ALBA, JESSICA	VENUS RISING	1995
ALBA, JESSICA	CAMP NOWHERE	1994
ALBA, JESSICA	IDLE HANDS	1999
ALBA, JESSICA	NEVER BEEN KISSED	1999
ALBA, JESSICA	PARANOID	2000
ALBA, JESSICA	P.U.N.K.S.	1999
ALBALA, MICHAEL (I)	HOLLYWOOD DREAMS TAKE 2	1995
ALBALA, MICHAEL (I)	LYING IN WAIT	2001
ALBALA, MICHAEL (I)	TARGET FOR SEDUCTION	1995
ALBALA, MICHAEL (I)	CONTACT	1997
ALBAN, CARLO	HURRICANE	1997
ALBAN, CARLO	CENTER STAGE	2000
ALBAN, CARLO	SNIPES	2001
ALBAN, CARLO	HI-LIFE	1998
ALBERT, EDWARD	MIMIC 2	2001
ALBERT, EDWARD	EXTREME HONOR	2001
ALBERT, EDWARD	SORCERESS	1995
ALBERT, EDWARD	GUARDING TESS	1994
ALBERT, EDWARD	BODY LANGUAGE	1992
ALBERT, EDWARD	SHOOTFIGHTER: FIGHT TO THE DEATH	1993
ALBERT, EDWARD	MIKE HAMMER, PRIVATE EYE	1997
ALBERT, EDWARD	THE MAN IN THE IRON MASK	1998
ALBERT, EDWARD	THE SECRET AGENT CLUB	1996
ALBERT, EDWARD	SPACE MARINES	1996
ALBERT, EDWARD	STAGEGHOST	2000
ALBERT, EDWARD	ABLAZE	2001
ALBERT, MARV (I)	EDDIE	1996
ALBERT, MARV (I)	FORGET PARIS	1995
ALBERT, MARV (I)	CELTIC PRIDE	1996
ALBERT, SHARI	NO LOOKING BACK	1998
ALBERT, SHARI	THE BROTHERS MCMULLEN	1995
ALBERT, SHARI	WHY DO FOOLS FALL IN LOVE	1998
ALBERT, SHARI	TIME OF HER TIME	2000
ALBERTINI DOW, ELLEN	BLOOD AND CONCRETE	1991
ALBERTINI DOW, ELLEN	READY TO RUMBLE	2000
ALBERTINI DOW, ELLEN	RADIOLAND MURDERS	1994
ALBERTINI DOW, ELLEN	54	1998
ALBERTINI DOW, ELLEN	THE WEDDING SINGER	1998
ALBERTINI DOW, ELLEN	ROAD TRIP	2000
ALBERTINI DOW, ELLEN	LONGSHOT	2001
ALBERTINI DOW, ELLEN	SISTER ACT	1992
ALBERTINI DOW, ELLEN	PATCH ADAMS	1998
ALBERTINI DOW, ELLEN	SISTER ACT 2: BACK IN THE HABIT	1993
ALBERTINI DOW, ELLEN	CARNIVAL OF SOULS	1998
ALBERTINI DOW, ELLEN	EIGHT CRAZY NIGHTS	2002
ALBINET, VASILE	HIGHLANDER: ENDGAME	2000
ALBINET, VASILE	SHERLOCK	2002
ALBRECHT, J. GRANT	VOODOO DAWN	1991
ALBRIGHT, ARIAUNA	UP AGAINST AMANDA	2000
ALBRIGHT, ARIAUNA	MOM'S OUTTA SIGHT	1998
ALBRIGHT, ARIAUNA	ANCIENT EVIL: SCREAM OF THE MUMMY	1999
ALBRIGHT, ARIAUNA	CURSE OF THE PUPPET MASTER	1998
ALBRIGHT, ARIAUNA	WITCHOUSE	1999
ALBRIGHT, ARIAUNA	STITCHES	2001
ALBRIGHT, ARIAUNA	THE DEAD HATE THE LIVING!	2000
ALBRIGHT, ARIAUNA	WITCHOUSE II: BLOOD COVEN	2000
ALBRIGHT, ARIAUNA	HORRORVISION	2001
ALBRIGHT, ARIAUNA	VENGEANCE OF THE DEAD	2001
ALBRIGHT, DAN (I)	PARIS TROUT	1991
ALBRIGHT, DAN (I)	FORCES OF NATURE	1999
ALBRIGHT, DAN (I)	I KNOW WHAT YOU DID LAST SUMMER	1997
ALBRIGHT, DAN (I)	SILENT VICTIM	1993
ALBRIGHT, DAN (I)	LIVIN' LARGE!	1991
ALBRIGHT, DAN (I)	REMEMBER THE TITANS	2000
ALCANTAR, TONY	BEST IN SHOW	2000
ALCANTAR, TONY	THE DEAD ZONE	2002
ALCANTAR, TONY	BALLISTIC: ECKS VS. SEVER	2002
ALC·ZAR, DAMI·N	MEN WITH GUNS	1997
ALC·ZAR, DAMI·N	NURSES ON THE LINE: THE CRASH OF FLIGHT 7	1993
ALC·ZAR, DAMI·N	OVERKILL	1996
ALC·ZAR, DAMI·N	LA LEY DE HERODES	1999
ALC·ZAR, DAMI·N	EL CRIMEN DEL PADRE AMARO	2002
ALDA, ALAN	THE OBJECT OF MY AFFECTION	1998
ALDA, ALAN	EVERYONE SAYS I LOVE YOU	1996
ALDA, ALAN	MURDER AT 1600	1997
ALDA, ALAN	FLIRTING WITH DISASTER	1996
ALDA, ALAN	WHISPERS IN THE DARK	1992
ALDA, ALAN	MANHATTAN MURDER MYSTERY	1993
ALDA, ALAN	THE KILLING YARD	2001
ALDA, ALAN	WHAT WOMEN WANT	2000
ALDA, ALAN	MAD CITY	1997
ALDA, ALAN	CANADIAN BACON	1995
ALDA, ALAN	CLUB LAND	2001
ALDA, RUTANYA	THE DARK HALF	1993
ALDA, RUTANYA	PAT GARRETT & BILLY THE KID	1973
ALDA, RUTANYA	SAFE PASSAGE	1994
ALDA, RUTANYA	AMERICAN PERFEKT	1997
ALDA, RUTANYA	MY FIRST MISTER	2001
ALDA, RUTANYA	ARTICLE 99	1992
ALDA, RUTANYA	THE SOULER OPPOSITE	1998
ALDA, RUTANYA	THE GLASS HOUSE	2001
ALDA, RUTANYA	RAINBOW DRIVE	1990
ALDA, RUTANYA	STEEL	1997
ALDA, RUTANYA	DOUBLE JEOPARDY	1996
ALDA, RUTANYA	THE REF	1994
ALDA, RUTANYA	LEAVING NORMAL	1992
ALDANE'E, PAUL	BULLY	2001
ALDANE'E, PAUL	EMPIRE	2002
ALDANE'E, PAUL	SNOW DOGS	2002
ALDANE'E, PAUL	HEARTBREAKERS	2001
ALDANE'E, PAUL	IN THE SHADOWS	2001
ALDANE'E, PAUL	BIG TROUBLE	2002
ALDANE'E, PAUL	ALL ABOUT THE BENJAMINS	2002
ALDANE'E, PAUL	FOR LOVE OR COUNTRY: THE ARTURO SANDOVAL STORY	2000
ALDERMAN, RALPH (II)	3000 MILES TO GRACELAND	2001
ALDERMAN, RALPH (II)	FREDDY GOT FINGERED	2001
ALDERMAN, RALPH (II)	THE BARBER	2002
ALDERMAN, RALPH (II)	MY 5 WIVES	2000
ALDERMAN, RALPH (II)	CHILDREN OF THE CORN: REVELATION	2001
ALDERMAN, RALPH (II)	SECRET OF GIVING	1999
ALDERMAN, RALPH (II)	CHRISTY: THE MOVIE	2000
ALDERMAN, RALPH (II)	WATCHTOWER	2002
ALDERMAN, RALPH (II)	MVP: MOST VALUABLE PRIMATE	2000
ALDREDGE, TOM	AMERICAN PLAYHOUSE	1981
ALDREDGE, TOM	HARVEST OF FIRE	1996
ALDREDGE, TOM	CAMOUFLAGE	2001
ALDREDGE, TOM	EARTHLY POSSESSIONS	1999
ALDREDGE, TOM	OTHER PEOPLE'S MONEY	1991
ALDREDGE, TOM	A STRANGER IN THE KINGDOM	1999
ALDREDGE, TOM	THE ADVENTURES OF HUCK FINN	1993
ALDREDGE, TOM	ROUNDERS	1998
ALDREDGE, TOM	LAWN DOGS	1997
ALDREDGE, TOM	THE STARS FELL ON HENRIETTA	1995
ALDREDGE, TOM	MESSAGE IN A BOTTLE	1999
ALDREDGE, TOM	O PIONEERS!	1992
ALDREDGE, TOM	COMMANDMENTS	1997
ALEONG, AKI	THE QUEST	1996
ALEONG, AKI	THE INDEPENDENT	2000
ALEONG, AKI	LEWIS & CLARK & GEORGE	1997
ALEONG, AKI	THE FORCE	1994
ALEONG, AKI	DRAGON: THE BRUCE LEE STORY	1993
ALEONG, AKI	THE CABLE GUY	1996
ALEONG, AKI	DEADLY TARGET	1994
ALEXANDER, ERIKA	54	1998
ALEXANDER, ERIKA	THE LAST BEST YEAR	1990
ALEXANDER, ERIKA	LOVE LIZA	2002
ALEXANDER, ERIKA	30 YEARS TO LIFE	2001
ALEXANDER, ERIKA	FATHERS & SONS	1992
ALEXANDER, ERIKA	FULL FRONTAL	2002
ALEXANDER, FLEX (I)	JUICE	1992
ALEXANDER, FLEX (I)	THE APARTMENT COMPLEX	1999
ALEXANDER, FLEX (I)	SHE'S ALL THAT	1999
ALEXANDER, FLEX (I)	CITY OF INDUSTRY	1997
ALEXANDER, FLEX (I)	OUT COLD	2001
ALEXANDER, FLEX (I)	MODERN VAMPIRES	1998
ALEXANDER, FLEX (I)	MONEY TRAIN	1995
ALEXANDER, FLEX (I)	ICE	1998
ALEXANDER, FLEX (I)	THE SIXTH MAN	1997
ALEXANDER, JANE (I)	THE RING	2002
ALEXANDER, JANE (I)	THE CIDER HOUSE RULES	1999
ALEXANDER, JANE (I)	AMERICAN MASTERS	1985
ALEXANDER, JANE (I)	SUNSHINE STATE	2002
ALEXANDER, JANE (I)	THE GREAT WHITE HOPE	1970
ALEXANDER, JASON (I)	THE LAST SUPPER	1995
ALEXANDER, JASON (I)	BLANKMAN	1994
ALEXANDER, JASON (I)	THE ADVENTURES OF ROCKY & BULLWINKLE	2000
ALEXANDER, JASON (I)	NORTH	1994
ALEXANDER, JASON (I)	PRETTY WOMAN	1990
ALEXANDER, JASON (I)	LOVE! VALOUR! COMPASSION!	1997
ALEXANDER, JASON (I)	DUNSTON CHECKS IN	1996
ALEXANDER, JASON (I)	SHALLOW HAL	2001
ALEXANDER, JASON (I)	ON EDGE	2001
ALEXANDER, JASON (I)	JUST LOOKING	1999
ALEXANDER, JASON (I)	LOVE AND ACTION IN CHICAGO	1999
ALEXANDER, JASON (I)	FOR BETTER OR WORSE	1995
ALEXANDER, JASON (I)	CONEHEADS	1993
ALEXANDER, JASON (I)	FAVORITE SON	1988
ALEXANDER, JASON (I)	THE PAPER	1994
ALEXANDER, JOHN (II)	MEN IN BLACK II	2002
ALEXANDER, JOHN (II)	MIGHTY JOE YOUNG	1998
ALEXANDER, JOHN (II)	HOW THE GRINCH STOLE CHRISTMAS	2000
ALEXANDER, JOHN (II)	BIOHAZARD: THE ALIEN FORCE	1995
ALEXANDER, JOHN (II)	MEN IN BLACK	1997
ALEXANDER, JOHN (II)	FIERCE CREATURES	1997
ALEXANDER, JOHN (II)	PLANET OF THE APES	2001
ALEXANDER, JOHN (II)	BABY'S DAY OUT	1994
ALEXANDER, JT	XX/XY	2002
ALEXANDER, JT	SWIMFAN	2002
ALEXANDER, KHANDI	POETIC JUSTICE	1993
ALEXANDER, KHANDI	SUGAR HILL	1993
ALEXANDER, KHANDI	HOUSE PARTY 3	1994
ALEXANDER, KHANDI	THICK AS THIEVES	1999
ALEXANDER, KHANDI	JOSHUA TREE	1993
ALEXANDER, KHANDI	WHAT'S LOVE GOT TO DO WITH IT	1993
ALEXANDER, KHANDI	MENACE II SOCIETY	1993
ALEXANDER, KHANDI	GREEDY	1994
ALEXANDER, KHANDI	CB4	1993
ALEXANDER, KHANDI	DARK BLUE	2002
ALEXANDER, KHANDI	EMMETT'S MARK	2002
ALEXANDER, KHANDI	THERE'S SOMETHING ABOUT MARY	1998
ALEXANDER, KHANDI	SPAWN	1997
ALEXANDER, MARKUS	IN THE LINE OF FIRE	1993
ALEXANDER, MARKUS	MASTER SPY: THE ROBERT HANSSEN STORY	2002
ALEXANDER, MARKUS	FORREST GUMP	1994
ALEXANDER, MARKUS	MAJOR LEAGUE II	1994
ALEXANDER, MARKUS	CLEAR AND PRESENT DANGER	1994
ALEXANDER, MARKUS	RED DRAGON	2002
ALEXANDER, MARKUS	MINORITY REPORT	2002
ALEXANDER, MARKUS	THE REPLACEMENTS	2000
ALEXANDER, MARKUS	PATRIOT GAMES	1992
ALEXANDER, MARKUS	SHADOW CONSPIRACY	1997
ALEXANDER, NEWELL (I)	TOM AND HUCK	1995
ALEXANDER, NEWELL (I)	ZANDALEE	1991
ALEXANDER, NEWELL (I)	A CLIMATE FOR KILLING	1991
ALEXANDER, NEWELL (I)	KAZE NO TANI NO NAUSHIKA	1984
ALEXANDER, NEWELL (I)	GOODBYE LOVER	1998
ALEXANDER, NEWELL (I)	SORDID LIVES	2000
ALEXANDER, NEWELL (I)	THE STRAY	2000
ALEXANDER, NEWELL (I)	HEISEI TANUKI GASSEN PONPOKO	1994
ALEXANDER, NEWELL (I)	FIRE DOWN BELOW	1997
ALEXANDER, SASHA (II)	TWIN FALLS IDAHO	1999
ALEXANDER, SASHA (II)	ALL OVER THE GUY	2001
ALEXI-MALLE, ADAM	BOWFINGER	1999
ALEXI-MALLE, ADAM	NIGHT FALLS ON MANHATTAN	1996
ALEXI-MALLE, ADAM	ARTIFICIAL INTELLIGENCE: AI	2001
ALEXI-MALLE, ADAM	THE PREACHER'S WIFE	1996
ALEXI-MALLE, ADAM	THE PEACEMAKER	1997
ALEXI-MALLE, ADAM	THE MAN WHO WASN'T THERE	2001
ALEXSEN, ANDRE	CRIME OF THE CENTURY	1996
ALEXSEN, ANDRE	WILD BILL	1995
ALFONSO, KENNY (I)	RUN RONNIE RUN	2002
ALFONSO, KENNY (I)	ANALYZE THIS	1999
ALI, MUHAMMAD (I)	AMERICAN MASTERS	1985
ALI, MUHAMMAD (I)	HENDRIX	2000
ALI, MUHAMMAD (I)	MALCOLM X	1992
ALI, MUHAMMAD (I)	LIFE	1999
ALI, MUHAMMAD (I)	THE HURRICANE	1999
ALI, MUHAMMAD (I)	INDEPENDENT LENS	1999
ALI, MUHAMMAD (I)	WHEN WE WERE KINGS	1996
ALI, MUHAMMAD (I)	A.K.A. CASSIUS CLAY	1970
ALI, MUHAMMAD (I)	PIÒERO	2001
ALI, TATYANA	THE CLOWN AT MIDNIGHT	1999
ALI, TATYANA	KISS THE GIRLS	1997
ALI, TATYANA	JAWBREAKER	1999
ALI, TATYANA	BROTHER	2000
ALI, TATYANA	FAKIN' DA FUNK	1997
ALI, TATYANA	THE BROTHERS	2001
ALICE, MARY (I)	AMERICAN PLAYHOUSE	1981
ALICE, MARY (I)	DOWN IN THE DELTA	1998
ALICE, MARY (I)	SUNSHINE STATE	2002
ALICE, MARY (I)	BED OF ROSES	1996
ALICE, MARY (I)	THE PHOTOGRAPHER	2000
ALICE, MARY (I)	LIFE WITH MIKEY	1993
ALICE, MARY (I)	MALCOLM X	1992
ALICE, MARY (I)	THE BONFIRE OF THE VANITIES	1990
ALICE, MARY (I)	THE LAST BRICKMAKER IN AMERICA	2001
ALICE, MARY (I)	THE INKWELL	1994
ALICE, MARY (I)	CATFISH IN BLACK BEAN SAUCE	1999
ALICE, MARY (I)	A PERFECT WORLD	1993
ALICINO, VERONICA	MORE DOGS THAN BONES	2000
ALICINO, VERONICA	KIMBERLY	1999
ALICINO, VERONICA	ALEX IN WONDER	2001
